,Company Name,Salary,tags,Job Roles
664,Wipro Digital,500000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
665,First Student,60000,"['Web', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
666,Exposys Data Labs,384000,"['Web', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
667,Renavo Technologies,200000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
668,Fidelity Investments,156000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
669,Tata Consultancy Services,100000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
670,Position2,300000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
671,Brocade,1200000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
672,Tatneft,100000,"['Web', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
673,DotMappers IT,400000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
674,Verbinden Communications,400000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
675,Lenovo,200000,"['Web', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
676,Web-Designer,300000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
677,Freshers.com,100000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
678,EFI,500000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
679,Mentric Group,300000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
680,Bang the Table,800000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
681,Fresherworld.com,100000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
682,Codilar Technologies,252000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
683,Capgemini,400000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
684,Iglulabs Software,372000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
685,Altorum Leren,240000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
686,FinMitra,456000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
687,HCL Technologies,200000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
688,East Consultancy Services,348000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
689,IntelOra Resources & Developments,200000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
690,Style Tag,312000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
691,Syflani Technologies,72000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
692,Beyondweb,216000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
693,Im a fresher stop asking me,300000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
694,Wayzon,216000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
695,Social Beat,324000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
696,HARMAN,1152000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
697,Zinavo Technologies,120000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
698,ABC,168000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
699,Deloitte,700000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
700,Codolin Technologies,300000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
701,Mantra Labs,228000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
702,Arowana Consulting,528000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
703,Freelancer,122496,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
704,WebMobi,60000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
705,LAIKA,300000,"['Web', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
706,Empower,700000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
707,CGI,96000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
708,Freelancer,240000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
709,Sonata Software,636000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
710,Inkoniq IT Solutions,504000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
711,Tata Consultancy Services,300000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
712,Snipe Tech Pvt Ltd.,228000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
713,ZaranTech,444000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
714,Vmoksha Technologies,288000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
715,Scwebs,192000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
716,Kenscio,200000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
717,India1cart & Mart,240000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
718,HP Inc.,200000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
719,Mercedes-Benz Research and Development India,1000000,"['Web', 'Developer', 'Bangalore', 'Full', 'Time', 'Web', 'Web', 'Web Developer', 'HTML', 'CSS', 'JavaScript', 'React', 'Vue', 'Angular']",['Web']
720,Tata Consultancy Services,200000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
721,Wipro,200000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
722,Capgemini,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
723,Infosys,200000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
724,Fresher,120000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
725,Cognizant Technology Solutions,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
726,Accenture,100000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
727,Python Software Foundation,252000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
728,Fresherworld.com,200000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
729,Mphasis,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
730,First Student,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
731,Mindtree,84000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
732,TCS,192000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
733,UST,500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
734,Fresher,400000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
735,3Embed Software Technologies,200000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
736,Palle Technology,120000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
737,Praktice Ai,276000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
738,Tata Consultancy Services,120000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
739,IBM,360000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
740,Genpact,700000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
741,DXC Technology,400000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
742,CGI,500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
743,Robert Bosch India,216000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
744,Nones,700000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
745,Freshers.com,180000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
746,ABCDEF,400000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
747,Fresher Than Fresh,180000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
748,Kyndryl,400000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
749,Infiniti Research,396000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
750,Accion Labs,800000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
751,Trigent Software,500000,"['Python', 'Developer', '-', 'Contractor', 'Bangalore', 'Contractor', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
752,ASM Technologies,288000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
753,Knowledge Lens,360000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
754,Fyers,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
755,Brisa Technologies,132000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
756,Bluebird Soft,228000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
757,Satyukt,144000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
758,Tata Consultancy Services,500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
759,Infosys,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
760,Accenture,528000,"['Python', 'Developer', 'Contractor', 'Bangalore', 'Contractor', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
761,HCL Technologies,800000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
762,Deloitte,900000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
763,Tech Mahindra,500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
764,Oracle,1000000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
765,EY,700000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
766,First Student,600000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
767,Fresher,120000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
768,KPMG,1500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
769,Dell Technologies,600000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
770,ABC,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
771,Cisco Systems,1200000,"['Python', 'Developer', '-', 'Contractor', 'Bangalore', 'Contractor', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
772,Google,228000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
773,Google,500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
774,Reliance Industries,500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
775,Wipro Technologies,400000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
776,Freelancer,228000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
777,Tata Consultancy Services (North America),400000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
778,NTT DATA,800000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
779,DONE by NONE,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
780,CGI,240000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
781,FIS,800000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
782,L&T Technology Services,700000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
783,Nones,288000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
784,Siemens,300000,"['Python', 'Developer', '-', 'Contractor', 'Bangalore', 'Contractor', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
785,Zoho,900000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
786,ITC Infotech,1100000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
787,IQVIA,396000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
788,EMPLOYERS,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
789,Sutherland,46464,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
790,YES,400000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
791,Société Générale,504000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
792,Fresherworld.com,200000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
793,Fresher,348000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
794,Anonymous Content,600000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
795,Vedantu,1000000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
796,ABB,100000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
797,Huawei Technologies,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
798,Shell,100000,"['Python', 'Developer', '-', 'Intern', 'Bangalore', 'Intern', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
799,Legato Health Technologies,500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
800,TEKsystems,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
801,Current,228000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
802,EPAM Systems,3000000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
803,Wipro Digital,700000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
804,Ugam,400000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
805,Not Applicable,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
806,XYZ Tech,216000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
807,Epsilon,300000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
808,Sabre,500000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
809,Talent Zone Consultants,700000,"['Python', 'Developer', 'Bangalore', 'Full', 'Time', 'Python', 'Python', 'Python Developer', 'Python', 'Django', 'Flask']",['Python']
810,Xylem Inc.,500000,"['Database', 'Engineer', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
811,Amelia,1400000,"['Database', 'Engineer', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
812,Danske IT and Support Services,600000,"['Database', 'Engineer', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
813,Intuit,2400000,"['Database', 'Engineer', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
814,Forte Solutions,900000,"['Database', 'Engineer', '-', 'Contractor', 'Bangalore', 'Contractor', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
815,BlogBeats,1200000,"['Database', 'Engineer', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
816,NTT DATA,400000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
817,Microland,500000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
818,Mindtree,300000,"['Database', 'Administrator', 'Bangalore', 'Full', 'Time', 'Database', 'Database', 'DBA', 'Database Administrator', 'SQL', 'MySQL', 'MongoDB']",['Database']
